id,customer_id,reference,amount_cents,currency,due_date,status
32285,3458,RE-2026-032285,35226,EUR,2026-03-07,open
32286,3458,RE-2026-032286,1047209,EUR,2026-03-20,open
32287,3458,RE-2026-032287,30973,EUR,2026-04-03,open
32288,3458,RE-2026-032288,1454838,EUR,2026-04-16,paid
32289,3458,RE-2026-032289,230241,EUR,2026-04-28,open
32290,3458,RE 2026 032290,12341,EUR,2026-05-05,paid
32291,3458,RE-2026/032291,1413065,EUR,2026-05-14,open
32292,3458,RE-2026-032292,2288878,EUR,2026-05-18,open
32293,3458,RE-2026-032293,418164,EUR,2026-06-05,open
32294,3458,RE-2026-032294,1031010,EUR,2026-06-07,paid
32295,3458,RE-2026-032295,47186,EUR,2026-06-11,open
32296,3458,RE-2026-032296,305458,EUR,2026-06-19,open
32297,3458,RE-2026/032297,563733,EUR,2026-06-28,open
32298,3458,RE-2026-032298,20094,EUR,2026-06-29,open
32299,3458,RE-2026-032299,149166,EUR,2026-07-31,open
32300,3458,RE-2026-032300,10157,EUR,2026-08-07,open
32301,3458,RE-2026-032301,85595,EUR,2026-08-12,open
32302,3458,RE-2026-032302,258650,EUR,2026-08-14,open
32303,3458,RE-2026-032303,9978,EUR,2026-08-15,open
32304,3459,RE-2026-032304,187567,EUR,2026-03-05,open
32305,3459,RE-2026-032305,75337,EUR,2026-03-12,open
32306,3459,RE-2026-032306,8301,EUR,2026-03-20,open
32307,3459,RE-2026-032307,13639,EUR,2026-03-21,open
32308,3459,RE-2026-032308,119239,EUR,2026-04-07,open
32309,3459,RE-2026-032309,12105,EUR,2026-04-09,open
32310,3459,RE-2026-032310,1960555,EUR,2026-04-09,paid
32311,3459,RE-2026-032311,434116,EUR,2026-04-10,paid
32312,3459,RE-2026-032312,356109,EUR,2026-04-11,open
32313,3459,RE-2026-032313,7465,EUR,2026-04-17,open
32314,3459,RE-2026-032314,2214895,EUR,2026-04-21,open
32315,3459,RE-2026-032315,217414,EUR,2026-05-07,paid
32316,3459,RE-2026-032316,34255,EUR,2026-05-12,open
32317,3459,RE-2026-032317,83909,EUR,2026-05-16,paid
32318,3459,RE-2026-032318,177790,EUR,2026-05-21,open
32319,3459,RE-2026-032319,433790,EUR,2026-06-04,open
32320,3459,RE-2026-032320,12282,EUR,2026-06-09,open
32321,3459,RE-2026-032321,348165,EUR,2026-06-12,open
32322,3459,RE-2026-032322,6938,EUR,2026-06-28,open
32323,3459,RE-2026-032323,40955,EUR,2026-06-28,paid
32324,3459,RE-2026-32324,51737,EUR,2026-07-03,open
32325,3459,RE-2026-032325,51251,EUR,2026-07-06,open
32326,3459,RE-2026-032326,92589,EUR,2026-07-10,open
32327,3459,RE-2026-032327,197262,EUR,2026-07-11,open
32328,3459,RE-2026-032328,19212,EUR,2026-07-23,open
32329,3459,RE-2026-032329,27957,EUR,2026-07-25,paid
32330,3459,RE-2026-032330,21288,EUR,2026-07-27,open
32331,3459,RE-2026-032331,2191611,EUR,2026-08-12,open
32332,3459,RE-2026-032332,504010,EUR,2026-08-15,open
32333,3460,RE-2026-032333,14894,EUR,2026-03-25,open
32334,3460,RE-2026-032334,29748,EUR,2026-04-22,open
32335,3460,RE-2026-032335,165883,EUR,2026-05-15,open
32336,3460,RE-2026-032336,983845,EUR,2026-05-30,open
32337,3460,RE-2026-032337,1113316,EUR,2026-06-24,open
32338,3460,RE-2026-032338,162405,EUR,2026-07-02,open
32339,3460,RE-2026-032339,596707,EUR,2026-07-31,open
32340,3460,RE-2026-032340,36970,EUR,2026-08-01,open
32341,3460,RE-2026-032341,51885,EUR,2026-09-04,open
32342,3460,RE-2026-032342,89480,EUR,2026-09-06,open
32343,3461,RE-2026-032343,23790,EUR,2026-03-03,paid
32344,3461,RE-2026-032344,520130,EUR,2026-04-11,open
32345,3461,RE-2026-032345,2240467,EUR,2026-05-01,open
32346,3461,RE-2026-032346,73805,EUR,2026-05-09,open
32347,3461,RE-2026-032347,119726,EUR,2026-05-31,open
32348,3461,RE-2026-032348,1972830,EUR,2026-07-13,open
32349,3461,RE-2026-032349,550631,EUR,2026-07-28,open
32350,3461,RE-2026-32350,142224,EUR,2026-08-25,open
32351,3462,RE-2026-032351,64441,EUR,2026-05-01,open
32352,3462,RE-2026-032352,190481,EUR,2026-05-16,open
32353,3462,RE 2026 032353,129625,EUR,2026-05-19,paid
32354,3462,RE-2026-032354,96299,EUR,2026-06-20,open
32355,3462,RE-2026-032355,190481,EUR,2026-07-13,open
32356,3462,RE-2026/032356,133916,EUR,2026-07-14,open
32357,3462,RE-2026-032357,459165,EUR,2026-08-17,paid
32358,3462,RE-2026-032358,1620241,EUR,2026-08-20,open
32359,3463,RE-2026-032359,1706646,EUR,2026-03-15,open
32360,3463,RE-2026-032360,194857,EUR,2026-03-24,open
32361,3463,RE-2026-032361,1269470,EUR,2026-04-01,open
32362,3463,RE-2026-032362,1519548,EUR,2026-04-03,open
32363,3463,RE 2026 032363,889351,EUR,2026-05-29,open
32364,3463,RE-2026-032364,9249,EUR,2026-09-15,open
32365,3463,RE-2026-032365,25729,EUR,2026-09-16,open
32366,3464,RE-2026-032366,15237,EUR,2026-03-31,open
32367,3464,RE-2026-032367,2423104,EUR,2026-04-05,paid
32368,3464,RE-2026-032368,21195,EUR,2026-04-10,paid
32369,3464,RE-2026-032369,24448,EUR,2026-06-19,open
32370,3464,RE-2026-032370,1901177,EUR,2026-07-03,open
32371,3464,RE-2026/032371,9286,EUR,2026-07-05,open
32372,3464,RE-2026-032372,7628,EUR,2026-07-06,open
32373,3464,RE-2026-032373,9923,EUR,2026-07-13,open
32374,3464,RE-2026-032374,13500,EUR,2026-07-15,open
32375,3464,RE-2026-032375,14785,EUR,2026-07-28,open
32376,3464,RE-2026-032376,23536,EUR,2026-08-15,open
32377,3464,RE-2026-032377,8270,EUR,2026-08-19,open
32378,3464,RE-2026-032378,887668,EUR,2026-08-23,open
32379,3465,RE 2026 032379,13779,EUR,2026-03-17,open
32380,3465,RE-2026-032380,10736,EUR,2026-03-26,paid
32381,3465,RE-2026-032381,306640,EUR,2026-03-26,open
32382,3465,RE-2026-032382,24306,EUR,2026-05-04,open
32383,3465,RE-2026-032383,8910,EUR,2026-05-06,open
32384,3465,RE-2026-032384,5354,EUR,2026-05-07,paid
32385,3465,RE-2026-032385,18839,EUR,2026-06-03,open
32386,3465,RE-2026-032386,341289,EUR,2026-06-13,open
32387,3465,RE-2026-032387,46313,EUR,2026-06-21,open
32388,3465,RE-2026-032388,11221,EUR,2026-07-05,open
32389,3465,RE-2026-032389,123417,EUR,2026-07-21,open
32390,3465,RE-2026/032390,7996,EUR,2026-07-28,open
32391,3465,RE-2026-032391,28833,EUR,2026-08-14,open
32392,3465,RE-2026-032392,1275411,EUR,2026-08-30,open
32393,3466,RE-2026-032393,170277,EUR,2026-05-09,paid
32394,3466,RE-2026-32394,141129,EUR,2026-05-10,open
32395,3466,RE-2026/032395,11854,EUR,2026-05-24,paid
32396,3466,RE-2026-032396,39529,EUR,2026-07-14,paid
32397,3466,RE-2026-032397,1067126,EUR,2026-08-07,open
32398,3466,RE-2026-032398,543669,EUR,2026-08-27,open
32399,3467,RE-2026-032399,1028590,EUR,2026-03-03,open
32400,3467,RE-2026-032400,348973,EUR,2026-03-10,open
32401,3467,RE-2026-032401,453331,EUR,2026-03-25,paid
32402,3467,RE 2026 032402,422360,EUR,2026-03-31,open
32403,3467,RE-2026-032403,28436,EUR,2026-04-08,open
32404,3467,RE-2026-032404,275205,EUR,2026-04-14,open
32405,3467,RE-2026-032405,34090,EUR,2026-04-25,open
32406,3467,RE-2026/032406,290735,EUR,2026-04-28,open
32407,3467,RE-2026-032407,1480656,EUR,2026-04-28,open
32408,3467,RE-2026-032408,210263,EUR,2026-05-05,open
32409,3467,RE-2026-032409,386768,EUR,2026-05-06,open
32410,3467,RE-2026-032410,54691,EUR,2026-05-16,open
32411,3467,RE-2026-032411,41820,EUR,2026-05-27,paid
32412,3467,RE-2026-032412,399216,EUR,2026-05-30,open
32413,3467,RE-2026-032413,22869,EUR,2026-06-01,open
32414,3467,RE-2026-032414,592260,EUR,2026-06-11,open
32415,3467,RE-2026-032415,180522,EUR,2026-07-03,open
32416,3467,RE-2026-032416,684938,EUR,2026-07-22,open
32417,3467,RE-2026-032417,1305317,EUR,2026-07-24,open
32418,3467,RE-2026-032418,53661,EUR,2026-08-14,open
32419,3467,RE-2026-032419,6470,EUR,2026-08-24,paid
32420,3467,RE-2026-032420,38315,EUR,2026-08-24,open
32421,3467,RE-2026-032421,26530,EUR,2026-08-25,open
32422,3467,RE-2026-032422,641962,EUR,2026-08-29,open
32423,3467,RE-2026-032423,109269,EUR,2026-09-03,open
32424,3467,RE-2026-032424,444727,EUR,2026-09-04,open
32425,3468,RE-2026-032425,20914,EUR,2026-03-02,open
32426,3468,RE-2026-032426,47822,EUR,2026-03-05,open
32427,3468,RE-2026-032427,220505,EUR,2026-03-05,open
32428,3468,RE-2026-032428,1551616,EUR,2026-03-09,open
32429,3468,RE-2026-032429,7479,EUR,2026-04-20,open
32430,3468,RE-2026-032430,442181,EUR,2026-04-24,open
32431,3468,RE-2026-032431,5036,EUR,2026-05-09,paid
32432,3468,RE-2026-032432,20767,EUR,2026-05-14,paid
32433,3468,RE-2026-032433,10694,EUR,2026-06-17,open
32434,3468,RE-2026-032434,175508,EUR,2026-06-24,open
32435,3468,RE-2026-032435,87182,EUR,2026-07-14,open
32436,3468,RE-2026-032436,1534840,EUR,2026-07-18,open
32437,3468,RE-2026-032437,61230,EUR,2026-07-26,open
32438,3468,RE-2026-032438,254515,EUR,2026-08-30,open
32439,3468,RE-2026-032439,22830,EUR,2026-09-05,open
32440,3468,RE-2026-032440,150079,EUR,2026-09-15,open
32441,3469,RE-2026-032441,441570,EUR,2026-03-03,open
32442,3469,RE-2026-032442,5646,EUR,2026-05-04,paid
32443,3469,RE-2026-032443,8353,EUR,2026-05-25,open
32444,3469,RE-2026-032444,1253799,EUR,2026-05-26,open
32445,3469,RE-2026/032445,12203,EUR,2026-06-03,open
32446,3469,RE-2026-032446,2222006,EUR,2026-06-17,open
32447,3469,RE-2026-032447,5069,EUR,2026-07-07,open
32448,3469,RE-2026-032448,16804,EUR,2026-07-08,open
32449,3469,RE-2026-032449,16804,EUR,2026-07-09,open
32450,3469,RE-2026-032450,16056,EUR,2026-08-03,open
32451,3469,RE-2026-032451,374472,EUR,2026-08-26,open
32452,3469,RE-2026-032452,157066,EUR,2026-08-29,open
32453,3469,RE-2026-32453,49797,EUR,2026-08-31,open
32454,3469,RE-2026-32454,1251659,EUR,2026-09-14,open
32455,3470,RE-2026-032455,1624749,EUR,2026-04-07,open
32456,3470,RE-2026-032456,276588,EUR,2026-04-13,open
32457,3470,RE-2026-032457,6861,EUR,2026-04-14,open
32458,3470,RE-2026/032458,48148,EUR,2026-05-10,open
32459,3470,RE-2026-032459,6164,EUR,2026-08-26,open
32460,3470,RE-2026-032460,20439,EUR,2026-08-31,paid
32461,3470,RE-2026-032461,691658,EUR,2026-09-02,open
32462,3470,RE-2026-032462,461171,EUR,2026-09-03,open
32463,3471,RE 2026 032463,454340,EUR,2026-03-22,open
32464,3471,RE-2026-032464,29758,EUR,2026-04-14,open
32465,3471,RE-2026-032465,8351,EUR,2026-05-25,open
32466,3471,RE-2026-032466,1774646,EUR,2026-06-17,paid
32467,3471,RE-2026-032467,2074409,EUR,2026-06-19,open
32468,3471,RE-2026-032468,54795,EUR,2026-06-28,open
32469,3471,RE-2026-032469,16580,EUR,2026-07-09,open
32470,3471,RE-2026-032470,110080,EUR,2026-08-11,paid
32471,3471,RE-2026-032471,1504472,EUR,2026-08-26,open
32472,3471,RE-2026-032472,19634,EUR,2026-09-02,open
32473,3471,RE-2026-032473,57910,EUR,2026-09-05,open
32474,3472,RE-2026-032474,1857109,EUR,2026-03-03,open
32475,3472,RE 2026 032475,225997,EUR,2026-03-21,open
32476,3472,RE-2026-032476,481231,EUR,2026-03-22,open
32477,3472,RE-2026-032477,80655,EUR,2026-04-01,open
32478,3472,RE-2026-032478,341042,EUR,2026-04-11,open
32479,3472,RE-2026-032479,16584,EUR,2026-04-24,open
32480,3472,RE-2026-032480,406422,EUR,2026-05-20,open
32481,3472,RE-2026-032481,51039,EUR,2026-06-02,open
32482,3472,RE-2026-32482,717450,EUR,2026-06-26,open
32483,3472,RE-2026-032483,194776,EUR,2026-07-06,open
32484,3472,RE-2026-032484,30880,EUR,2026-07-21,open
32485,3472,RE-2026-032485,35680,EUR,2026-08-12,open
32486,3472,RE-2026-032486,193559,EUR,2026-08-28,open
32487,3472,RE-2026-032487,1085655,EUR,2026-09-08,open
32488,3472,RE-2026-032488,708644,EUR,2026-09-11,open
32489,3472,RE-2026-032489,8672,EUR,2026-09-16,open
32490,3473,RE-2026-032490,905574,EUR,2026-04-16,open
32491,3473,RE-2026-032491,14725,EUR,2026-06-09,open
32492,3473,RE-2026-032492,1533133,EUR,2026-06-22,open
32493,3473,RE-2026-032493,347405,EUR,2026-07-14,paid
32494,3473,RE-2026-032494,1666631,EUR,2026-09-08,open
32495,3473,RE-2026-032495,1589876,EUR,2026-09-10,open
32496,3474,RE-2026-032496,192875,EUR,2026-03-02,open
32497,3474,RE 2026 032497,23712,EUR,2026-03-18,open
32498,3474,RE-2026-032498,17854,EUR,2026-03-21,open
32499,3474,RE-2026/032499,962714,EUR,2026-04-18,open
32500,3474,RE-2026-032500,451960,EUR,2026-04-25,open
32501,3474,RE-2026-032501,443473,EUR,2026-04-29,open
32502,3474,RE 2026 032502,1590219,EUR,2026-05-29,open
32503,3474,RE-2026-032503,42409,EUR,2026-06-13,open
32504,3474,RE-2026-032504,2046272,EUR,2026-06-27,open
32505,3474,RE-2026-032505,10922,EUR,2026-08-20,paid
32506,3474,RE-2026-032506,892315,EUR,2026-08-31,open
32507,3474,RE-2026-032507,19580,EUR,2026-09-17,paid
32508,3475,RE-2026-032508,167145,EUR,2026-03-02,open
32509,3475,RE-2026-032509,48736,EUR,2026-03-16,open
32510,3475,RE-2026-032510,370153,EUR,2026-03-17,open
32511,3475,RE-2026-032511,1361800,EUR,2026-04-12,open
32512,3475,RE-2026/032512,7176,EUR,2026-04-26,open
32513,3475,RE-2026-032513,657979,EUR,2026-05-02,open
32514,3475,RE-2026-032514,50117,EUR,2026-05-16,paid
32515,3475,RE-2026-032515,34971,EUR,2026-06-17,open
32516,3475,RE-2026-032516,15146,EUR,2026-06-19,open
32517,3475,RE-2026-032517,21850,EUR,2026-06-24,open
32518,3475,RE-2026/032518,544990,EUR,2026-07-04,paid
32519,3475,RE-2026-032519,21189,EUR,2026-07-11,paid
32520,3475,RE-2026-032520,21355,EUR,2026-07-15,open
32521,3475,RE-2026-032521,1683324,EUR,2026-08-16,open
32522,3475,RE-2026-032522,46381,EUR,2026-08-21,open
32523,3475,RE-2026-032523,14666,EUR,2026-08-25,open
32524,3476,RE-2026-032524,11175,EUR,2026-05-21,open
32525,3476,RE-2026-032525,6488,EUR,2026-05-25,open
32526,3476,RE-2026-032526,124258,EUR,2026-06-04,paid
32527,3476,RE-2026-032527,282918,EUR,2026-07-07,open
32528,3476,RE-2026-032528,70100,EUR,2026-07-19,open
32529,3476,RE-2026-032529,1240488,EUR,2026-07-25,open
32530,3476,RE-2026-032530,109585,EUR,2026-09-13,open
32531,3477,RE-2026-032531,1542763,EUR,2026-03-11,open
32532,3477,RE-2026-032532,51818,EUR,2026-04-13,open
32533,3477,RE-2026-032533,25299,EUR,2026-05-21,paid
32534,3477,RE-2026-032534,788328,EUR,2026-05-27,open
32535,3477,RE-2026-032535,129008,EUR,2026-06-02,open
32536,3477,RE-2026-032536,15647,EUR,2026-07-10,open
32537,3477,RE-2026-032537,5262,EUR,2026-08-18,open
32538,3477,RE-2026-032538,5383,EUR,2026-08-21,open
32539,3477,RE-2026/032539,12645,EUR,2026-08-29,open
32540,3477,RE-2026-032540,588598,EUR,2026-08-31,paid
32541,3478,RE-2026-032541,29815,EUR,2026-05-07,open
32542,3478,RE-2026-032542,1220867,EUR,2026-05-17,open
32543,3478,RE-2026-032543,12638,EUR,2026-07-05,open
32544,3478,RE-2026/032544,39309,EUR,2026-08-14,open
32545,3478,RE-2026-032545,17183,EUR,2026-08-21,open
32546,3478,RE-2026/032546,535608,EUR,2026-09-15,paid
32547,3479,RE-2026-032547,26054,EUR,2026-04-13,open
32548,3479,RE 2026 032548,43068,EUR,2026-06-25,open
32549,3479,RE-2026-032549,958006,EUR,2026-08-08,open
32550,3479,RE-2026-032550,8461,EUR,2026-08-13,open
32551,3480,RE-2026-032551,20154,EUR,2026-03-04,open
32552,3480,RE-2026-032552,1070848,EUR,2026-03-07,open
32553,3480,RE-2026-032553,7535,EUR,2026-03-09,open
32554,3480,RE-2026-032554,309903,EUR,2026-03-27,open
32555,3480,RE-2026/032555,30456,EUR,2026-03-30,open
32556,3480,RE-2026-032556,91819,EUR,2026-03-30,open
32557,3480,RE-2026-032557,105437,EUR,2026-04-08,open
32558,3480,RE-2026-032558,86745,EUR,2026-04-14,open
32559,3480,RE-2026/032559,14786,EUR,2026-04-29,paid
32560,3480,RE-2026/032560,15370,EUR,2026-05-20,open
32561,3480,RE-2026-032561,6649,EUR,2026-06-24,open
32562,3480,RE-2026-032562,956114,EUR,2026-06-27,paid
32563,3481,RE-2026-032563,2224448,EUR,2026-04-23,paid
32564,3481,RE-2026/032564,157952,EUR,2026-05-08,open
32565,3481,RE-2026-032565,447380,EUR,2026-06-09,open
32566,3481,RE-2026-032566,155741,EUR,2026-08-03,open
32567,3481,RE-2026-032567,51901,EUR,2026-09-01,open
32568,3482,RE-2026-032568,6121,EUR,2026-03-13,open
32569,3482,RE 2026 032569,55933,EUR,2026-03-18,open
32570,3482,RE-2026-032570,1958188,EUR,2026-03-21,open
32571,3482,RE-2026-032571,9460,EUR,2026-05-23,paid
32572,3482,RE-2026-032572,5263,EUR,2026-06-24,paid
32573,3482,RE-2026-032573,120735,EUR,2026-08-03,paid
32574,3482,RE-2026-032574,34197,EUR,2026-08-11,open
32575,3482,RE-2026-032575,2250829,EUR,2026-08-26,open
32576,3483,RE-2026-032576,1855981,EUR,2026-03-11,paid
32577,3483,RE 2026 032577,1507704,EUR,2026-04-28,open
32578,3483,RE-2026-032578,259733,EUR,2026-04-29,open
32579,3483,RE 2026 032579,254670,EUR,2026-05-14,paid
32580,3483,RE 2026 032580,55139,EUR,2026-07-01,open
32581,3483,RE-2026-032581,10590,EUR,2026-09-14,open
32582,3483,RE-2026-032582,13254,EUR,2026-09-18,open
32583,3484,RE-2026-032583,12307,EUR,2026-04-01,open
32584,3484,RE 2026 032584,342164,EUR,2026-05-13,open
32585,3484,RE-2026/032585,5274,EUR,2026-06-10,paid
32586,3484,RE-2026-032586,15766,EUR,2026-06-25,open
32587,3484,RE-2026/032587,76880,EUR,2026-07-25,open
32588,3484,RE-2026-032588,429787,EUR,2026-07-27,paid
32589,3484,RE-2026-032589,11860,EUR,2026-08-05,open
32590,3484,RE-2026/032590,352253,EUR,2026-08-06,open
32591,3484,RE-2026-032591,50679,EUR,2026-08-23,open
32592,3485,RE-2026-032592,34874,EUR,2026-03-23,open
32593,3485,RE-2026/032593,247205,EUR,2026-04-06,paid
32594,3485,RE-2026-032594,40099,EUR,2026-04-07,paid
32595,3485,RE-2026-032595,237854,EUR,2026-05-01,open
32596,3485,RE-2026-32596,62519,EUR,2026-05-24,open
32597,3485,RE-2026-032597,39675,EUR,2026-06-23,open
32598,3485,RE-2026-032598,22456,EUR,2026-06-25,open
32599,3485,RE-2026-032599,68811,EUR,2026-06-26,open
32600,3485,RE-2026-032600,70898,EUR,2026-07-11,open
32601,3485,RE-2026-032601,301190,EUR,2026-07-30,open
32602,3485,RE-2026-032602,841393,EUR,2026-08-05,open
32603,3485,RE-2026-032603,6063,EUR,2026-08-06,open
32604,3485,RE-2026-032604,143080,EUR,2026-08-10,open
32605,3485,RE-2026-032605,24285,EUR,2026-08-14,open
32606,3485,RE-2026/032606,1284879,EUR,2026-08-15,open
32607,3485,RE-2026-032607,5065,EUR,2026-09-03,open
32608,3486,RE-2026/032608,10888,EUR,2026-03-31,paid
32609,3486,RE-2026-032609,19729,EUR,2026-07-25,open
32610,3486,RE 2026 032610,106676,EUR,2026-08-03,open
32611,3486,RE-2026-032611,707628,EUR,2026-08-18,open
32612,3487,RE-2026-032612,680708,EUR,2026-03-06,open
32613,3487,RE-2026-032613,80720,EUR,2026-03-20,open
32614,3487,RE-2026-032614,9585,EUR,2026-05-26,open
32615,3487,RE-2026-032615,134899,EUR,2026-06-12,paid
32616,3487,RE-2026-032616,16925,EUR,2026-07-04,open
32617,3487,RE-2026-032617,669070,EUR,2026-07-12,open
32618,3487,RE-2026-032618,9862,EUR,2026-07-27,open
32619,3487,RE-2026-032619,991698,EUR,2026-07-31,open
32620,3487,RE-2026-032620,54346,EUR,2026-08-16,open
32621,3487,RE-2026-032621,829326,EUR,2026-08-26,open
32622,3487,RE-2026-032622,7680,EUR,2026-08-28,paid
32623,3488,RE-2026-032623,228310,EUR,2026-03-11,open
32624,3488,RE-2026-032624,5037,EUR,2026-03-28,open
32625,3488,RE-2026/032625,2393384,EUR,2026-03-31,open
32626,3488,RE-2026-032626,221618,EUR,2026-05-02,open
32627,3488,RE-2026-032627,1485159,EUR,2026-06-03,open
32628,3488,RE-2026-032628,1090300,EUR,2026-07-09,open
32629,3488,RE-2026-032629,7639,EUR,2026-07-14,open
32630,3488,RE-2026-032630,2312532,EUR,2026-07-28,open
32631,3488,RE-2026-032631,86321,EUR,2026-08-05,open
32632,3488,RE-2026-032632,2174967,EUR,2026-08-07,paid
32633,3488,RE-2026/032633,10045,EUR,2026-08-15,open
32634,3488,RE-2026-032634,8307,EUR,2026-08-20,open
32635,3488,RE-2026-032635,546715,EUR,2026-09-01,open
32636,3488,RE-2026-032636,609067,EUR,2026-09-02,open
32637,3488,RE-2026-032637,13836,EUR,2026-09-06,paid
32638,3489,RE-2026-032638,6934,EUR,2026-03-02,open
32639,3489,RE-2026-032639,9319,EUR,2026-06-05,open
32640,3489,RE-2026-032640,243187,EUR,2026-06-13,open
32641,3489,RE-2026/032641,40341,EUR,2026-07-06,open
32642,3489,RE-2026-032642,90634,EUR,2026-08-19,open
32643,3490,RE-2026/032643,63195,EUR,2026-03-03,open
32644,3490,RE-2026-032644,10408,EUR,2026-04-05,open
32645,3490,RE-2026-032645,24706,EUR,2026-06-06,open
32646,3490,RE-2026-032646,58560,EUR,2026-07-03,open
32647,3490,RE-2026-032647,19932,EUR,2026-08-07,paid
32648,3490,RE-2026-032648,132517,EUR,2026-08-14,open
32649,3490,RE-2026-032649,42612,EUR,2026-08-20,open
32650,3490,RE-2026-032650,1173826,EUR,2026-09-01,open
32651,3490,RE-2026-032651,21505,EUR,2026-09-02,open
32652,3490,RE 2026 032652,191812,EUR,2026-09-06,paid
32653,3491,RE-2026-032653,1377137,EUR,2026-03-10,paid
32654,3491,RE-2026-032654,7601,EUR,2026-04-18,open
32655,3491,RE-2026-032655,683633,EUR,2026-05-30,open
32656,3491,RE-2026-032656,14735,EUR,2026-06-01,open
32657,3491,RE-2026-032657,555025,EUR,2026-08-04,open
32658,3492,RE-2026-032658,13417,EUR,2026-03-31,open
32659,3492,RE-2026-032659,77177,EUR,2026-04-11,open
32660,3492,RE-2026-032660,281988,EUR,2026-05-21,open
32661,3492,RE-2026-032661,1416162,EUR,2026-07-09,paid
32662,3492,RE-2026-032662,1854151,EUR,2026-08-04,open
32663,3492,RE-2026-032663,749783,EUR,2026-08-23,open
32664,3493,RE-2026-032664,453325,EUR,2026-03-09,open
32665,3493,RE-2026/032665,421637,EUR,2026-03-25,open
32666,3493,RE-2026-032666,903435,EUR,2026-04-07,open
32667,3493,RE-2026-032667,5056,EUR,2026-04-23,open
32668,3493,RE-2026-032668,8620,EUR,2026-04-27,open
32669,3493,RE-2026-032669,270495,EUR,2026-05-20,open
32670,3493,RE-2026-032670,955730,EUR,2026-06-14,open
32671,3493,RE-2026-032671,20496,EUR,2026-06-17,open
32672,3493,RE-2026-032672,43663,EUR,2026-06-24,open
32673,3493,RE-2026-032673,325945,EUR,2026-07-28,open
32674,3493,RE-2026-032674,1232057,EUR,2026-07-29,open
32675,3493,RE-2026-032675,6728,EUR,2026-08-04,open
32676,3493,RE 2026 032676,1200660,EUR,2026-08-07,open
32677,3493,RE-2026-032677,1092687,EUR,2026-08-23,open
32678,3494,RE-2026-032678,43774,EUR,2026-03-13,paid
32679,3494,RE-2026-032679,802177,EUR,2026-03-19,open
32680,3494,RE-2026-032680,131958,EUR,2026-03-28,open
32681,3494,RE-2026-032681,319029,EUR,2026-04-04,open
32682,3494,RE-2026-032682,371149,EUR,2026-04-18,open
32683,3494,RE-2026-032683,8179,EUR,2026-06-10,open
32684,3494,RE-2026-32684,537098,EUR,2026-06-12,open
32685,3494,RE-2026-032685,83221,EUR,2026-08-08,paid
32686,3494,RE-2026-032686,28351,EUR,2026-08-17,open
32687,3494,RE-2026-032687,337632,EUR,2026-08-18,open
32688,3495,RE-2026-032688,1034675,EUR,2026-03-06,open
32689,3495,RE-2026-032689,90087,EUR,2026-03-14,open
32690,3495,RE-2026-032690,91131,EUR,2026-03-15,paid
32691,3495,RE-2026-032691,1485408,EUR,2026-03-22,open
32692,3495,RE-2026-032692,16839,EUR,2026-04-19,open
32693,3495,RE-2026-032693,537867,EUR,2026-04-21,open
32694,3495,RE-2026-032694,559652,EUR,2026-05-04,open
32695,3495,RE-2026/032695,13055,EUR,2026-05-24,open
32696,3495,RE-2026-032696,1851199,EUR,2026-07-02,open
32697,3495,RE-2026-032697,206365,EUR,2026-07-24,open
32698,3495,RE-2026-032698,9133,EUR,2026-07-31,open
32699,3495,RE-2026-032699,77735,EUR,2026-08-09,open
32700,3495,RE-2026-032700,35841,EUR,2026-08-20,open
32701,3496,RE-2026-032701,20835,EUR,2026-03-20,open
32702,3496,RE-2026-032702,5142,EUR,2026-04-05,open
32703,3496,RE-2026-032703,287495,EUR,2026-04-07,open
32704,3496,RE-2026-032704,239064,EUR,2026-04-20,paid
32705,3496,RE-2026-032705,606819,EUR,2026-04-30,open
32706,3496,RE-2026-032706,1494083,EUR,2026-05-05,paid
32707,3496,RE-2026-032707,145537,EUR,2026-05-06,open
32708,3496,RE-2026-032708,2190240,EUR,2026-05-09,open
32709,3496,RE-2026/032709,18419,EUR,2026-05-16,paid
32710,3496,RE-2026-032710,447385,EUR,2026-05-21,paid
32711,3496,RE-2026-032711,40970,EUR,2026-05-31,paid
32712,3496,RE-2026-032712,40436,EUR,2026-06-11,open
32713,3496,RE-2026-032713,11977,EUR,2026-06-27,open
32714,3496,RE-2026-032714,28093,EUR,2026-07-08,open
32715,3496,RE-2026-032715,786575,EUR,2026-07-11,paid
32716,3496,RE-2026-032716,13138,EUR,2026-07-22,open
32717,3496,RE-2026-032717,12116,EUR,2026-08-05,paid
32718,3496,RE 2026 032718,209351,EUR,2026-08-17,open
32719,3496,RE-2026-032719,23980,EUR,2026-09-03,open
32720,3496,RE-2026-032720,53712,EUR,2026-09-14,open
32721,3496,RE-2026-032721,1823493,EUR,2026-09-17,open
32722,3497,RE-2026-032722,34330,EUR,2026-03-12,open
32723,3497,RE-2026-032723,453594,EUR,2026-03-19,open
32724,3497,RE-2026-032724,625713,EUR,2026-05-12,open
32725,3497,RE-2026/032725,31948,EUR,2026-05-20,open
32726,3497,RE-2026-032726,227382,EUR,2026-05-29,open
32727,3497,RE-2026-032727,32881,EUR,2026-06-13,open
32728,3497,RE-2026-032728,2441686,EUR,2026-06-27,open
32729,3497,RE-2026-032729,752493,EUR,2026-07-16,open
32730,3497,RE-2026-032730,9699,EUR,2026-07-19,open
